Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,Year,EventName
NOR,92.801,97.827,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.782639,2025,United States Grand Prix
NOR,92.801,98.12,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.782639,2025,United States Grand Prix
NOR,92.801,98.165,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.782639,2025,United States Grand Prix
NOR,92.801,98.247,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.782639,2025,United States Grand Prix
NOR,92.801,99.051,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.782639,2025,United States Grand Prix
OCO,94.136,109.28,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,104.459,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,103.038,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,102.087,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.861,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,103.099,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,132.009,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,128.355,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,100.485,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,100.975,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.259,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.685,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.956,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.66,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.812,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.677,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,102.016,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.476,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.776,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,102.74,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.428,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.47,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,101.276,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,102.213,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,120.408,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.768,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.732,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.433,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.588,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.444,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.263,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.57,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.698,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.814,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.986,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,100.118,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.715,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.628,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.611,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.865,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.825,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.969,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.897,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.824,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.565,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.516,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,100.668,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.585,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.815,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.478,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.782,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.712,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.793,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,100.452,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.903,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
OCO,94.136,99.687,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Haas F1 Team,120.69706,2025,United States Grand Prix
PIA,93.084,104.08,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.687,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.371,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.76,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.681,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.863,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,124.479,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,135.451,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.654,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.358,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.123,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.681,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.28,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.439,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.577,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.618,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.305,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.987,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.785,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.329,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.177,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.452,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.955,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.392,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.638,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.74,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.816,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.668,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,100.76,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,101.292,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,119.098,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.934,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.236,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.429,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.615,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.131,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.735,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.934,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.974,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.948,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.223,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.183,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.982,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.861,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.646,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.831,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.758,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.769,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.908,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.783,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.784,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.727,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.703,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.643,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,98.564,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
PIA,93.084,99.042,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,McLaren,119.17639,2025,United States Grand Prix
RUS,92.826,104.377,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.911,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.727,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.876,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.891,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.82,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,123.772,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,135.819,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,101.173,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.046,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.461,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.462,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.595,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.428,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.685,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.771,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.466,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.267,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.138,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.159,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.59,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.02,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.201,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.152,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.488,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.546,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.459,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.499,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.631,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.988,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.683,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,100.54,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,101.652,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,117.818,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.224,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.437,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.53,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.927,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.695,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,99.092,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,99.26,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,99.439,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,99.225,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.9,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.879,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.735,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.71,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.507,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.879,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.782,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.852,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.562,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
RUS,92.826,98.846,28.267532467532465,45.0448051948052,22.532467532467532,2.0824675324675326,0.0,1001.1077922077924,Mercedes,118.087574,2025,United States Grand Prix
