driver_number,driver,year,event,team,FP1_air_temp,FP1_humidity,FP1_rainfall,FP1_pressure,FP1_wind_speed,FP1_wind_direction,FP1_track_temp,FP1_total_time,FP2_air_temp,FP2_humidity,FP2_rainfall,FP2_pressure,FP2_wind_speed,FP2_wind_direction,FP2_track_temp,FP2_total_time,FP3_air_temp,FP3_humidity,FP3_rainfall,FP3_pressure,FP3_wind_speed,FP3_wind_direction,FP3_track_temp,FP3_total_time,Q_air_temp,Q_humidity,Q_rainfall,Q_pressure,Q_wind_speed,Q_wind_direction,Q_track_temp,Q_total_time,R_air_temp,R_humidity,R_rainfall,R_pressure,R_wind_speed,R_wind_direction,R_track_temp,R_total_time,race_position
4,NOR,2023,Australia Grand Prix,McLaren,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,103.074999,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,103.6205,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,88.912037,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,96.200701,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,90.917058,6
10,GAS,2023,Australia Grand Prix,Alpine,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,92.649371,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,107.568458,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,96.813867,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,90.63341,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,89.059256,13
11,PER,2023,Australia Grand Prix,Red Bull Racing,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,103.33269,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,111.694466,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,100.655168,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,100.187,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,91.875477,5
14,ALO,2023,Australia Grand Prix,Aston Martin,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,91.976819,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,110.258307,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,94.660226,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,93.912968,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,91.073258,3
16,LEC,2023,Australia Grand Prix,Ferrari,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,96.515707,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,101.863042,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,97.808601,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,101.609416,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,0.0,R
18,STR,2023,Australia Grand Prix,Aston Martin,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,100.885988,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,106.430054,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,94.939479,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,97.263586,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,91.084421,4
20,MAG,2023,Australia Grand Prix,Haas F1 Team,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,95.145169,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,104.43173,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,95.675824,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,94.571253,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,89.233273,17
21,DEV,2023,Australia Grand Prix,AlphaTauri,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,94.75375,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,94.635446,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,98.831601,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,94.940798,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,92.791578,15
22,TSU,2023,Australia Grand Prix,AlphaTauri,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,102.961702,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,98.652999,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,101.513118,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,96.245123,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,93.050812,10
23,ALB,2023,Australia Grand Prix,Williams,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,99.819698,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,95.028069,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,99.682492,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,94.702215,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,102.834599,R
24,ZHO,2023,Australia Grand Prix,Alfa Romeo,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,94.751544,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,98.414645,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,96.631816,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,95.0366,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,92.907854,9
27,HUL,2023,Australia Grand Prix,Haas F1 Team,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,92.854208,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,101.676223,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,92.244035,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,92.628305,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,90.918625,7
31,OCO,2023,Australia Grand Prix,Alpine,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,94.869002,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,97.428944,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,95.22981,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,94.104694,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,90.314822,14
44,HAM,2023,Australia Grand Prix,Mercedes,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,95.211888,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,98.4089,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,91.238276,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,91.71484,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,92.841777,2
55,SAI,2023,Australia Grand Prix,Ferrari,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,93.233905,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,100.52183,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,95.916718,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,101.063279,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,91.943245,12
63,RUS,2023,Australia Grand Prix,Mercedes,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,96.513199,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,94.751983,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,89.555999,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,91.275452,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,98.430147,R
77,BOT,2023,Australia Grand Prix,Alfa Romeo,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,94.852219,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,98.909363,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,93.672862,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,90.832666,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,93.862869,11
81,PIA,2023,Australia Grand Prix,McLaren,18.069354838709682,61.83870967741935,0.0,1012.4725806451611,1.1564516129032254,180.59677419354838,32.34516129032258,97.556236,15.930487804878046,77.36585365853658,0.4268292682926829,1012.6085365853658,1.3231707317073171,143.47560975609755,23.851219512195122,97.426807,14.895238095238094,59.654761904761905,0.07142857142857142,1019.4571428571428,1.4059523809523806,131.42857142857142,23.510714285714283,96.399865,15.20421052631579,53.4,0.042105263157894736,1018.9305263157893,1.3221052631578945,127.18947368421053,22.71263157894737,98.091325,17.449549549549552,54.15765765765766,0.0,1018.3666666666666,1.1270270270270266,138.07207207207207,30.13963963963964,92.682057,8
1,VER,2022,Australia Grand Prix,Red Bull Racing,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,103.836086,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,95.561854,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,101.611524,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,93.272831,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,94.825633,R
3,RIC,2022,Australia Grand Prix,McLaren,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,96.482265,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,94.429719,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,107.025992,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,97.793071,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.619447,6
4,NOR,2022,Australia Grand Prix,McLaren,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,96.174222,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,95.460791,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,107.175083,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,97.935083,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.6178,5
5,VET,2022,Australia Grand Prix,Aston Martin,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,96.978555,,,,,,,,,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,101.2468,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,96.848666,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,94.265422,R
6,LAT,2022,Australia Grand Prix,Williams,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,100.174583,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,99.400308,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,105.01904,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,102.705,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.405007,16
10,GAS,2022,Australia Grand Prix,AlphaTauri,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,101.189448,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,96.511988,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,102.718903,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,98.823659,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.994837,9
11,PER,2022,Australia Grand Prix,Red Bull Racing,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,105.314586,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,95.998819,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,98.262614,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,94.54795,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.068212,2
14,ALO,2022,Australia Grand Prix,Alpine,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,93.55912,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,93.819272,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,100.268916,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,94.91211,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.803083,17
16,LEC,2022,Australia Grand Prix,Ferrari,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,101.946694,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,101.240995,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,103.160111,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,100.860794,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,90.752457,1
18,STR,2022,Australia Grand Prix,Aston Martin,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,102.232441,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,94.837824,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,104.722113,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,102.415,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.067477,12
20,MAG,2022,Australia Grand Prix,Haas F1 Team,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,98.216466,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,96.859251,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,103.505153,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,90.886743,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.303276,14
22,TSU,2022,Australia Grand Prix,AlphaTauri,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,97.659419,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,94.056758,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,102.286249,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,102.732009,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.370166,15
23,ALB,2022,Australia Grand Prix,Williams,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,98.460967,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,96.318837,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,100.734535,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,94.541379,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.990527,10
24,ZHO,2022,Australia Grand Prix,Alfa Romeo,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,102.646015,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,97.929428,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,104.95652,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,100.515708,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.056609,11
31,OCO,2022,Australia Grand Prix,Alpine,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,100.852537,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,93.045226,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,99.091232,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,93.77734,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.748242,7
44,HAM,2022,Australia Grand Prix,Mercedes,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,93.964428,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,95.772715,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,96.186909,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,93.110478,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.213549,4
47,MSC,2022,Australia Grand Prix,Haas F1 Team,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,101.254902,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,98.284984,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,101.656548,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,93.876738,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,92.281494,13
55,SAI,2022,Australia Grand Prix,Ferrari,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,97.208043,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,100.252779,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,109.116482,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,100.400331,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,59.143,R
63,RUS,2022,Australia Grand Prix,Mercedes,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,93.209225,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,96.364613,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,93.571761,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,95.33671,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.144047,3
77,BOT,2022,Australia Grand Prix,Alfa Romeo,21.23164556962025,56.620253164556964,0.0,1020.986075949367,0.7189873417721518,150.35443037974684,37.897468354430366,98.834232,20.782278481012668,65.9620253164557,0.0,1019.8354430379745,0.7860759493670886,115.50632911392405,29.450632911392404,97.322594,24.632432432432427,50.054054054054056,0.0,1017.6175675675676,1.054054054054054,229.47297297297297,32.47297297297297,99.76152,23.237837837837834,57.65765765765766,0.0,1017.3486486486486,1.1846846846846846,262.1711711711712,29.152252252252254,95.11323,26.69743589743589,43.65384615384615,0.0,1014.2461538461537,1.8128205128205126,272.8397435897436,37.40833333333334,91.84412,8
